30	11	885	100	100	82	25	7	6	7	7	7	20	7	7	7	7	7	7	7	7	7	9	7	7	8	7	7	7	7	7	7	6	7	7	8	7	7	28	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	10	8	7	7	7	6	7	7	7	7	7	25	7	7	7	10	8	82	7	31	10	7	8	7	9	7	7	8	7	7	13	7	7	21	7	7	8	6	27	46	7	7	7	7	7	40	7	7
35	13	1067	100	100	81	30	7	7	7	7	7	7	7	7	40	7	7	7	7	7	7	7	7	6	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	6	7	7	24	30	7	7	7	7	7	44	7	7	7	7	7	18	7	7	7	7	7	7	7	7	7	7	10	7	7	7	7	7	7	7	7	7	36	7	7	6	7	8	7	7	7	7	8	7	7	7	7	8	9	7	7	6	7	7
40	12	1026	100	100	85	35	7	7	18	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	8	7	7	7	7	7	8	7	7	7	35	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	8	6	7	7	7	7	7	7	7	7	7	7
45	11	956	100	100	76	40	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	6	7	7	7	8	8	7	7	7	8	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7
50	10	888	100	100	73	45	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	10	7	7	7	7	7	7	7	7	6	8	7	7	7	7	7	7	6	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	10	7	7	7	7	7	7	7	8	7	7	7	7	7
55	4	367	100	100	64	50	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	6	7	7	7	7	7	7	7	7	7	7	7	7	7	7	24	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
60	1	97	100	100	30	55	7	7	7	7	7	7	7	7	10	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	11	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6	7	7	7	7	7	7	7	7	7
65	0	0	100	100	30	55	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	9	7	7	7	7	7	7	7	7
70	0	0	100	100	30	55	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	9	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7
75	0	0	100	100	30	55	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	11	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7
80	0	0	100	100	30	55	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	10	7	7	7	7	7	7	7	7	7	8	7
85	0	0	100	100	30	55	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	10	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	8	7	7	7	7	8	7	7	7	7	7	7	7	7	7	8	7	7	7	7	7	7	7	7	7	7	7
